id,device_id,sensor_type,value,timestamp
1701,1,umidade,33,2025-11-11 11:16:53.940759 +00:00
1702,1,gas,1088,2025-11-11 11:17:40.126376 +00:00
1703,1,temperatura,29.3,2025-11-11 11:17:52.110789 +00:00
1704,1,umidade,32,2025-11-11 11:17:54.453446 +00:00
1705,1,gas,1087,2025-11-11 11:18:42.732249 +00:00
1706,1,temperatura,29.2,2025-11-11 11:18:52.734883 +00:00
1707,1,umidade,32,2025-11-11 11:18:55.871874 +00:00
1708,1,gas,1082,2025-11-11 11:19:40.150654 +00:00
1709,1,temperatura,29.1,2025-11-11 11:19:53.762520 +00:00
1710,1,umidade,31,2025-11-11 11:19:57.111473 +00:00
1711,1,gas,1089,2025-11-11 11:20:40.252456 +00:00
1712,1,temperatura,28.9,2025-11-11 11:20:53.447627 +00:00
1713,1,umidade,31,2025-11-11 11:20:56.296191 +00:00
1714,1,gas,1079,2025-11-11 11:21:45.031549 +00:00
1715,1,temperatura,28.7,2025-11-11 11:21:52.835790 +00:00
1716,1,umidade,30,2025-11-11 11:21:55.529526 +00:00
1717,1,gas,1088,2025-11-11 11:22:41.707107 +00:00
1718,1,temperatura,28.6,2025-11-11 11:22:52.361834 +00:00
1719,1,umidade,30,2025-11-11 11:22:54.872330 +00:00
1720,1,gas,1088,2025-11-11 11:23:44.206287 +00:00
1721,1,temperatura,28.6,2025-11-11 11:23:52.881801 +00:00
1722,1,umidade,30,2025-11-11 11:23:55.459436 +00:00
1723,1,gas,1083,2025-11-11 11:24:40.037389 +00:00
1724,1,temperatura,28.5,2025-11-11 11:24:52.224588 +00:00
1725,1,umidade,30,2025-11-11 11:24:54.004476 +00:00
1726,1,gas,1079,2025-11-11 11:25:40.693005 +00:00
1727,1,temperatura,28.5,2025-11-11 11:25:53.599974 +00:00
1728,1,umidade,30,2025-11-11 11:25:55.439261 +00:00
1729,1,gas,1072,2025-11-11 11:26:39.794833 +00:00
1730,1,temperatura,28.4,2025-11-11 11:26:52.545032 +00:00
1731,1,umidade,30,2025-11-11 11:26:54.497464 +00:00
1732,1,gas,1075,2025-11-11 11:27:39.902479 +00:00
1733,1,temperatura,28.2,2025-11-11 11:27:52.331634 +00:00
1734,1,umidade,29,2025-11-11 11:27:54.225087 +00:00
1735,1,gas,1078,2025-11-11 11:28:39.867081 +00:00
1736,1,temperatura,28.1,2025-11-11 11:28:52.500447 +00:00
1737,1,umidade,29,2025-11-11 11:28:54.349612 +00:00
1738,1,gas,1075,2025-11-11 11:29:40.201111 +00:00
1739,1,temperatura,28,2025-11-11 11:29:52.308987 +00:00
1740,1,umidade,29,2025-11-11 11:29:54.569950 +00:00
1741,1,gas,1074,2025-11-11 11:30:40.723718 +00:00
1742,1,temperatura,27.9,2025-11-11 11:30:52.536514 +00:00
1743,1,umidade,29,2025-11-11 11:30:54.312180 +00:00
1744,1,gas,1074,2025-11-11 11:31:39.970936 +00:00
1745,1,temperatura,27.6,2025-11-11 11:31:52.681456 +00:00
1746,1,umidade,28,2025-11-11 11:31:54.647243 +00:00
1747,1,gas,1084,2025-11-11 11:32:40.607144 +00:00
1748,1,temperatura,27.6,2025-11-11 11:32:53.141957 +00:00
1749,1,umidade,28,2025-11-11 11:32:54.992765 +00:00
1750,1,gas,1088,2025-11-11 11:33:40.847414 +00:00
1751,1,gas,1074,2025-11-11 11:34:40.978156 +00:00
1752,1,gas,1087,2025-11-11 11:35:40.208547 +00:00
1753,1,gas,1078,2025-11-11 11:36:40.500356 +00:00
1754,1,gas,1073,2025-11-11 11:37:41.073405 +00:00
1755,1,gas,1077,2025-11-11 11:38:40.906202 +00:00
1756,1,temperatura,27.2,2025-11-11 11:38:53.621582 +00:00
1757,1,umidade,28,2025-11-11 11:39:01.704826 +00:00
1758,1,gas,1059,2025-11-11 11:39:40.603113 +00:00
1759,1,temperatura,27.2,2025-11-11 11:39:53.069446 +00:00
1760,1,umidade,28,2025-11-11 11:39:55.041523 +00:00
1761,1,gas,1061,2025-11-11 11:40:40.460992 +00:00
1762,1,temperatura,27.2,2025-11-11 11:40:57.555408 +00:00
1763,1,umidade,28,2025-11-11 11:40:59.945839 +00:00
1764,1,gas,1071,2025-11-11 11:41:46.554197 +00:00
1765,1,temperatura,27.2,2025-11-11 11:41:56.300628 +00:00
1766,1,umidade,27,2025-11-11 11:41:58.084918 +00:00
1767,1,gas,1070,2025-11-11 11:42:40.098743 +00:00
1768,1,temperatura,27.1,2025-11-11 11:42:53.370748 +00:00
1769,1,umidade,27,2025-11-11 11:42:55.678497 +00:00
1770,1,gas,1061,2025-11-11 11:43:39.920959 +00:00
1771,1,temperatura,27,2025-11-11 11:43:53.102045 +00:00
1772,1,umidade,27,2025-11-11 11:43:55.156076 +00:00
1773,1,gas,1060,2025-11-11 11:44:41.101457 +00:00
1774,1,temperatura,27,2025-11-11 11:44:53.976153 +00:00
1775,1,umidade,27,2025-11-11 11:44:56.257970 +00:00
1776,1,gas,1056,2025-11-11 11:45:40.089888 +00:00
1777,1,temperatura,26.9,2025-11-11 11:45:53.199915 +00:00
1778,1,umidade,27,2025-11-11 11:45:55.939181 +00:00
1779,1,gas,1049,2025-11-11 11:46:40.547899 +00:00
1780,1,temperatura,26.9,2025-11-11 11:46:53.479275 +00:00
1781,1,umidade,27,2025-11-11 11:46:55.777047 +00:00
1782,1,gas,1042,2025-11-11 11:47:40.201815 +00:00
1783,1,temperatura,26.8,2025-11-11 11:47:53.357527 +00:00
1784,1,umidade,26,2025-11-11 11:47:55.819977 +00:00
1785,1,gas,1045,2025-11-11 11:48:39.959791 +00:00
1786,1,temperatura,26.8,2025-11-11 11:48:53.085417 +00:00
1787,1,umidade,26,2025-11-11 11:48:55.082493 +00:00
1788,1,gas,1040,2025-11-11 11:49:40.251682 +00:00
1789,1,temperatura,26.7,2025-11-11 11:49:53.195709 +00:00
1790,1,umidade,26,2025-11-11 11:49:55.028512 +00:00
1791,1,gas,1046,2025-11-11 11:50:41.282003 +00:00
1792,1,temperatura,26.7,2025-11-11 11:50:53.986809 +00:00
1793,1,umidade,26,2025-11-11 11:50:56.351395 +00:00
1794,1,gas,1045,2025-11-11 11:51:41.116208 +00:00
1795,1,temperatura,26.6,2025-11-11 11:51:54.182528 +00:00
1796,1,umidade,26,2025-11-11 11:51:56.253383 +00:00
1797,1,gas,1052,2025-11-11 11:52:39.767366 +00:00
1798,1,temperatura,26.6,2025-11-11 11:52:53.125821 +00:00
1799,1,umidade,26,2025-11-11 11:52:54.885789 +00:00
1800,1,gas,1047,2025-11-11 11:53:39.939131 +00:00
1801,1,temperatura,26.5,2025-11-11 11:53:53.034286 +00:00
1802,1,umidade,26,2025-11-11 11:53:54.689645 +00:00
1803,1,gas,1052,2025-11-11 11:54:40.523893 +00:00
1804,1,temperatura,26.5,2025-11-11 11:54:53.871518 +00:00
1805,1,umidade,26,2025-11-11 11:54:56.291286 +00:00
1806,1,gas,1052,2025-11-11 11:55:43.069786 +00:00
1807,1,temperatura,26.4,2025-11-11 11:55:55.106708 +00:00
1808,1,umidade,26,2025-11-11 11:56:00.842540 +00:00
1809,1,gas,1042,2025-11-11 11:56:41.341589 +00:00
1810,1,temperatura,26.4,2025-11-11 11:56:59.131382 +00:00
1811,1,umidade,26,2025-11-11 11:57:02.076275 +00:00
1812,1,gas,1045,2025-11-11 11:57:43.697346 +00:00
1813,1,temperatura,26.4,2025-11-11 11:57:54.689501 +00:00
1814,1,umidade,26,2025-11-11 11:57:57.280714 +00:00
1815,1,gas,1039,2025-11-11 11:58:42.288143 +00:00
1816,1,temperatura,26.3,2025-11-11 11:58:56.935562 +00:00
1817,1,umidade,26,2025-11-11 11:59:03.627517 +00:00
1818,1,gas,1040,2025-11-11 11:59:40.891585 +00:00
1819,1,temperatura,26.3,2025-11-11 11:59:55.222996 +00:00
1820,1,umidade,26,2025-11-11 12:00:00.390946 +00:00
1821,1,gas,1046,2025-11-11 12:00:41.733592 +00:00
1822,1,temperatura,26.3,2025-11-11 12:00:53.810333 +00:00
1823,1,umidade,26,2025-11-11 12:00:56.240714 +00:00
1824,1,gas,1037,2025-11-11 12:01:40.103031 +00:00
1825,1,temperatura,26.2,2025-11-11 12:01:53.452422 +00:00
1826,1,umidade,26,2025-11-11 12:01:55.376242 +00:00
1827,1,gas,1042,2025-11-11 12:02:39.986556 +00:00
1828,1,temperatura,26.2,2025-11-11 12:02:54.210515 +00:00
1829,1,umidade,26,2025-11-11 12:02:56.007593 +00:00
1830,1,gas,1041,2025-11-11 12:03:41.795628 +00:00
1831,1,temperatura,26.2,2025-11-11 12:03:53.828436 +00:00
1832,1,umidade,26,2025-11-11 12:03:55.812273 +00:00
1833,1,gas,1043,2025-11-11 12:04:40.000628 +00:00
1834,1,temperatura,26.1,2025-11-11 12:04:54.000781 +00:00
1835,1,umidade,26,2025-11-11 12:04:57.094646 +00:00
1836,1,gas,1040,2025-11-11 12:05:40.459105 +00:00
1837,1,temperatura,26.1,2025-11-11 12:05:53.663553 +00:00
1838,1,umidade,26,2025-11-11 12:05:56.681663 +00:00
1839,1,gas,1043,2025-11-11 12:06:40.738778 +00:00
1840,1,temperatura,26.1,2025-11-11 12:06:54.137693 +00:00
1841,1,umidade,26,2025-11-11 12:06:56.411488 +00:00
1842,1,gas,1040,2025-11-11 12:07:40.282945 +00:00
1843,1,temperatura,26.1,2025-11-11 12:07:53.801512 +00:00
1844,1,umidade,26,2025-11-11 12:07:56.064117 +00:00
1845,1,gas,1045,2025-11-11 12:08:39.984751 +00:00
1846,1,temperatura,26,2025-11-11 12:08:54.580325 +00:00
1847,1,umidade,26,2025-11-11 12:08:56.677135 +00:00
1848,1,gas,1045,2025-11-11 12:09:40.021457 +00:00
1849,1,temperatura,26,2025-11-11 12:09:54.280825 +00:00
1850,1,umidade,26,2025-11-11 12:09:56.398885 +00:00
1851,1,gas,1042,2025-11-11 12:10:40.634416 +00:00
1852,1,temperatura,25.9,2025-11-11 12:10:54.035314 +00:00
1853,1,umidade,26,2025-11-11 12:10:57.203959 +00:00
1854,1,gas,1040,2025-11-11 12:11:40.236808 +00:00
1855,1,temperatura,25.9,2025-11-11 12:11:53.830827 +00:00
1856,1,umidade,26,2025-11-11 12:11:55.762326 +00:00
1857,1,gas,1040,2025-11-11 12:12:40.355127 +00:00
1858,1,gas,1037,2025-11-11 12:13:40.760125 +00:00
1859,1,temperatura,25.9,2025-11-11 12:13:54.049249 +00:00
1860,1,umidade,26,2025-11-11 12:13:56.200974 +00:00
1861,1,gas,1039,2025-11-11 12:14:40.190893 +00:00
1862,1,temperatura,26,2025-11-11 12:14:54.604992 +00:00
1863,1,umidade,26,2025-11-11 12:14:56.690357 +00:00
1864,1,gas,1040,2025-11-11 12:15:39.901598 +00:00
1865,1,temperatura,26,2025-11-11 12:15:54.157812 +00:00
1866,1,umidade,26,2025-11-11 12:15:55.866313 +00:00
1867,1,gas,1022,2025-11-11 12:16:39.974164 +00:00
1868,1,temperatura,26,2025-11-11 12:16:53.810811 +00:00
1869,1,umidade,26,2025-11-11 12:16:55.845019 +00:00
1870,1,gas,1038,2025-11-11 12:17:40.045623 +00:00
1871,1,temperatura,25.9,2025-11-11 12:17:54.397178 +00:00
1872,1,umidade,26,2025-11-11 12:17:56.221431 +00:00
1873,1,gas,1037,2025-11-11 12:18:39.893125 +00:00
1874,1,gas,1031,2025-11-11 12:19:40.086859 +00:00
1875,1,temperatura,25.9,2025-11-11 12:19:54.451787 +00:00
1876,1,umidade,26,2025-11-11 12:19:57.948745 +00:00
1877,1,gas,1031,2025-11-11 12:20:39.959734 +00:00
1878,1,temperatura,25.9,2025-11-11 12:20:54.556488 +00:00
1879,1,umidade,26,2025-11-11 12:20:56.369407 +00:00
1880,1,gas,1033,2025-11-11 12:21:40.001414 +00:00
1881,1,temperatura,25.9,2025-11-11 12:21:55.600788 +00:00
1882,1,umidade,26,2025-11-11 12:21:58.447673 +00:00
1883,1,gas,1036,2025-11-11 12:22:40.271572 +00:00
1884,1,temperatura,25.8,2025-11-11 12:22:59.442210 +00:00
1885,1,umidade,26,2025-11-11 12:23:04.294489 +00:00
1886,1,gas,1023,2025-11-11 12:23:44.592994 +00:00
1887,1,gas,1023,2025-11-11 12:24:45.007484 +00:00
1888,1,gas,1034,2025-11-11 12:25:44.909613 +00:00
1889,1,gas,1022,2025-11-11 12:26:40.706989 +00:00
1890,1,gas,1032,2025-11-11 12:27:40.758221 +00:00
1891,1,gas,1037,2025-11-11 12:28:40.554461 +00:00
1892,1,gas,1040,2025-11-11 12:29:41.766302 +00:00
1893,1,gas,1034,2025-11-11 12:30:40.742520 +00:00
1894,1,gas,1023,2025-11-11 12:31:40.310228 +00:00
1895,1,gas,1019,2025-11-11 12:32:40.579629 +00:00
1896,1,gas,1023,2025-11-11 12:33:40.649162 +00:00
1897,1,gas,1015,2025-11-11 12:34:40.799857 +00:00
1898,1,gas,1018,2025-11-11 12:35:45.303375 +00:00
1899,1,gas,1023,2025-11-11 12:36:41.481330 +00:00
1900,1,gas,1013,2025-11-11 12:37:40.869215 +00:00
1901,1,gas,1023,2025-11-11 12:38:43.830118 +00:00
1902,1,gas,1034,2025-11-11 12:39:44.258254 +00:00
1903,1,gas,1023,2025-11-11 12:40:40.869884 +00:00
1904,1,gas,1035,2025-11-11 12:41:41.337334 +00:00
1905,1,gas,1015,2025-11-11 12:42:42.250654 +00:00
1906,1,gas,1015,2025-11-11 12:43:41.965671 +00:00
1907,1,gas,1023,2025-11-11 12:44:43.695493 +00:00
1908,1,gas,1019,2025-11-11 12:45:41.058597 +00:00
1909,1,gas,1022,2025-11-11 12:46:40.473418 +00:00
1910,1,gas,1023,2025-11-11 12:47:41.426000 +00:00
1911,1,gas,1023,2025-11-11 12:48:40.651339 +00:00
1912,1,gas,1023,2025-11-11 12:49:48.005464 +00:00
1913,1,gas,1021,2025-11-11 12:50:58.070425 +00:00
1914,1,gas,1039,2025-11-11 12:51:41.584422 +00:00
1915,1,gas,1021,2025-11-11 12:52:59.468589 +00:00
1916,1,gas,1023,2025-11-11 12:53:44.091580 +00:00
1917,1,gas,1040,2025-11-11 12:54:41.500921 +00:00
1918,1,gas,1035,2025-11-11 12:55:41.125742 +00:00
1919,1,gas,1034,2025-11-11 12:56:44.792580 +00:00
1920,1,gas,1044,2025-11-11 12:57:41.694181 +00:00
1921,1,gas,1040,2025-11-11 12:58:41.960860 +00:00
1922,1,gas,1039,2025-11-11 12:59:41.391095 +00:00
1923,1,gas,1040,2025-11-11 13:00:40.354438 +00:00
1924,1,gas,1050,2025-11-11 13:01:41.218403 +00:00
1925,1,gas,1053,2025-11-11 13:02:41.182188 +00:00
1926,1,gas,1053,2025-11-11 13:03:41.917419 +00:00
1927,1,gas,1045,2025-11-11 13:04:42.455169 +00:00
1928,1,gas,1052,2025-11-11 13:05:40.654784 +00:00
1929,1,gas,1039,2025-11-11 13:06:41.690982 +00:00
1930,1,gas,1053,2025-11-11 13:07:41.680380 +00:00
1931,1,gas,1054,2025-11-11 13:08:40.457317 +00:00
1932,1,gas,1059,2025-11-11 13:09:40.914690 +00:00
1933,1,gas,1070,2025-11-11 13:10:40.240389 +00:00
1934,1,gas,1054,2025-11-11 13:11:41.258282 +00:00
1935,1,gas,1058,2025-11-11 13:12:41.626467 +00:00
1936,1,gas,1056,2025-11-11 13:13:46.109003 +00:00
1937,1,gas,1055,2025-11-11 13:14:41.247157 +00:00
1938,1,gas,1056,2025-11-11 13:15:40.520459 +00:00
1939,1,gas,1063,2025-11-11 13:16:40.583740 +00:00
1940,1,gas,1055,2025-11-11 13:17:40.441651 +00:00
1941,1,gas,1069,2025-11-11 13:18:41.386590 +00:00
1942,1,gas,1069,2025-11-11 13:19:40.800200 +00:00
1943,1,gas,1059,2025-11-11 13:20:40.193886 +00:00
1944,1,gas,1050,2025-11-11 13:21:41.324402 +00:00
1945,1,gas,1041,2025-11-11 13:22:42.080088 +00:00
1946,1,gas,1044,2025-11-11 13:23:40.499315 +00:00
1947,1,temperatura,29.3,2025-11-11 13:23:58.312724 +00:00
1948,1,umidade,29,2025-11-11 13:24:01.076097 +00:00
1949,1,gas,1053,2025-11-11 13:24:40.534575 +00:00
1950,1,temperatura,29.3,2025-11-11 13:25:00.457049 +00:00
1951,1,umidade,29,2025-11-11 13:25:03.535545 +00:00
1952,1,gas,1056,2025-11-11 13:25:41.068236 +00:00
1953,1,temperatura,29.3,2025-11-11 13:25:59.710351 +00:00
1954,1,umidade,29,2025-11-11 13:26:02.739388 +00:00
1955,1,gas,1056,2025-11-11 13:26:41.081083 +00:00
1956,1,temperatura,29.3,2025-11-11 13:27:08.764829 +00:00
1957,1,umidade,29,2025-11-11 13:27:15.664819 +00:00
1958,1,gas,1059,2025-11-11 13:27:41.236377 +00:00
1959,1,temperatura,29.3,2025-11-11 13:27:58.831686 +00:00
1960,1,umidade,30,2025-11-11 13:28:01.695856 +00:00
1961,1,gas,1072,2025-11-11 13:28:41.609286 +00:00
1962,1,temperatura,29.3,2025-11-11 13:29:02.246227 +00:00
1963,1,umidade,30,2025-11-11 13:29:05.005223 +00:00
1964,1,gas,1066,2025-11-11 13:29:41.204931 +00:00
1965,1,temperatura,29.2,2025-11-11 13:30:17.025390 +00:00
1966,1,umidade,30,2025-11-11 13:30:20.057608 +00:00
1967,1,gas,1061,2025-11-11 13:30:41.187277 +00:00
1968,1,temperatura,29.2,2025-11-11 13:31:00.379932 +00:00
1969,1,umidade,31,2025-11-11 13:31:04.497420 +00:00
1970,1,gas,1058,2025-11-11 13:31:40.961842 +00:00
1971,1,temperatura,29.1,2025-11-11 13:31:58.673873 +00:00
1972,1,umidade,31,2025-11-11 13:32:00.976838 +00:00
1973,1,gas,1061,2025-11-11 13:32:40.420864 +00:00
1974,1,temperatura,29,2025-11-11 13:32:59.192075 +00:00
1975,1,umidade,31,2025-11-11 13:33:01.401819 +00:00
1976,1,gas,1049,2025-11-11 13:33:41.489165 +00:00
1977,1,temperatura,28.9,2025-11-11 13:34:01.643146 +00:00
1978,1,umidade,30,2025-11-11 13:34:04.449479 +00:00
1979,1,gas,1068,2025-11-11 13:34:40.576810 +00:00
1980,1,temperatura,28.7,2025-11-11 13:34:58.949052 +00:00
1981,1,umidade,30,2025-11-11 13:35:01.220083 +00:00
1982,1,gas,1073,2025-11-11 13:35:40.606826 +00:00
1983,1,temperatura,28.6,2025-11-11 13:35:59.923252 +00:00
1984,1,umidade,29,2025-11-11 13:36:02.173796 +00:00
1985,1,gas,1066,2025-11-11 13:36:40.719042 +00:00
1986,1,temperatura,28.5,2025-11-11 13:36:59.490589 +00:00
1987,1,umidade,29,2025-11-11 13:37:01.688357 +00:00
1988,1,gas,1068,2025-11-11 13:37:41.238524 +00:00
1989,1,temperatura,28.4,2025-11-11 13:38:02.023298 +00:00
1990,1,umidade,29,2025-11-11 13:38:08.384626 +00:00
1991,1,gas,1058,2025-11-11 13:38:40.321428 +00:00
1992,1,temperatura,28.3,2025-11-11 13:38:58.545834 +00:00
1993,1,umidade,28,2025-11-11 13:39:01.228992 +00:00
1994,1,gas,1067,2025-11-11 13:39:40.921049 +00:00
1995,1,temperatura,28.2,2025-11-11 13:39:59.837434 +00:00
1996,1,umidade,28,2025-11-11 13:40:03.238331 +00:00
1997,1,gas,1061,2025-11-11 13:40:42.191295 +00:00
1998,1,temperatura,28.1,2025-11-11 13:40:58.802985 +00:00
1999,1,umidade,28,2025-11-11 13:41:00.638190 +00:00
2000,1,gas,1053,2025-11-11 13:41:40.486904 +00:00
2001,1,temperatura,28,2025-11-11 13:41:59.320845 +00:00
2002,1,umidade,28,2025-11-11 13:42:01.468666 +00:00
2003,1,gas,1060,2025-11-11 13:42:40.385609 +00:00
2004,1,temperatura,27.9,2025-11-11 13:42:58.534627 +00:00
2005,1,umidade,28,2025-11-11 13:43:00.491568 +00:00
2006,1,gas,1057,2025-11-11 13:43:41.251632 +00:00
2007,1,temperatura,27.8,2025-11-11 13:43:58.431271 +00:00
2008,1,umidade,28,2025-11-11 13:44:01.625141 +00:00
2009,1,gas,1065,2025-11-11 13:44:40.614463 +00:00
2010,1,temperatura,27.8,2025-11-11 13:44:58.559600 +00:00
2011,1,umidade,27,2025-11-11 13:45:01.265764 +00:00
2012,1,gas,1061,2025-11-11 13:45:41.528239 +00:00
2013,1,temperatura,27.7,2025-11-11 13:46:00.455929 +00:00
2014,1,umidade,27,2025-11-11 13:46:03.161331 +00:00
2015,1,gas,1057,2025-11-11 13:46:41.362278 +00:00
2016,1,temperatura,27.6,2025-11-11 13:46:58.779444 +00:00
2017,1,umidade,27,2025-11-11 13:47:02.640324 +00:00
2018,1,gas,1063,2025-11-11 13:47:41.313743 +00:00
2019,1,temperatura,27.6,2025-11-11 13:47:59.823952 +00:00
2020,1,umidade,27,2025-11-11 13:48:06.247317 +00:00
2021,1,gas,1063,2025-11-11 13:48:49.404290 +00:00
2022,1,temperatura,27.5,2025-11-11 13:48:59.621881 +00:00
2023,1,umidade,27,2025-11-11 13:49:02.087490 +00:00
2024,1,gas,1056,2025-11-11 13:49:41.123423 +00:00
2025,1,temperatura,27.4,2025-11-11 13:50:02.383661 +00:00
2026,1,umidade,27,2025-11-11 13:50:08.441515 +00:00
2027,1,gas,1053,2025-11-11 13:50:40.515753 +00:00
2028,1,temperatura,27.4,2025-11-11 13:50:58.657449 +00:00
2029,1,umidade,27,2025-11-11 13:51:00.638557 +00:00
2030,1,gas,1060,2025-11-11 13:51:41.427641 +00:00
2031,1,temperatura,27.3,2025-11-11 13:51:59.484075 +00:00
2032,1,umidade,27,2025-11-11 13:52:02.290577 +00:00
2033,1,gas,1069,2025-11-11 13:52:40.945798 +00:00
2034,1,gas,1053,2025-11-11 13:53:42.046282 +00:00
2035,1,temperatura,27.2,2025-11-11 13:53:59.656283 +00:00
2036,1,umidade,27,2025-11-11 13:54:01.799980 +00:00
2037,1,gas,1067,2025-11-11 13:54:41.832571 +00:00
2038,1,temperatura,27.2,2025-11-11 13:55:02.003451 +00:00
2039,1,umidade,27,2025-11-11 13:55:05.901712 +00:00
2040,1,gas,1055,2025-11-11 13:55:41.897009 +00:00
2041,1,temperatura,27.1,2025-11-11 13:55:58.939288 +00:00
2042,1,umidade,26,2025-11-11 13:56:01.079680 +00:00
2043,1,gas,1058,2025-11-11 13:56:40.620169 +00:00
2044,1,temperatura,27.1,2025-11-11 13:56:59.588063 +00:00
2045,1,umidade,26,2025-11-11 13:57:02.028836 +00:00
2046,1,gas,1058,2025-11-11 13:57:46.754246 +00:00
2047,1,temperatura,27.1,2025-11-11 13:57:59.467864 +00:00
2048,1,umidade,26,2025-11-11 13:58:02.236946 +00:00
2049,1,gas,1053,2025-11-11 13:58:41.546677 +00:00
2050,1,temperatura,27,2025-11-11 13:58:58.751080 +00:00
2051,1,umidade,26,2025-11-11 13:59:01.420702 +00:00
2052,1,gas,1054,2025-11-11 13:59:40.891109 +00:00
2053,1,temperatura,27,2025-11-11 13:59:58.843543 +00:00
2054,1,umidade,26,2025-11-11 14:00:00.961792 +00:00
2055,1,gas,1064,2025-11-11 14:00:41.470160 +00:00
2056,1,temperatura,27,2025-11-11 14:00:59.481229 +00:00
2057,1,umidade,26,2025-11-11 14:01:02.181190 +00:00
2058,1,gas,1060,2025-11-11 14:01:40.818492 +00:00
2059,1,temperatura,27,2025-11-11 14:02:00.143384 +00:00
2060,1,umidade,26,2025-11-11 14:02:02.901181 +00:00
2061,1,gas,1054,2025-11-11 14:02:40.798331 +00:00
2062,1,temperatura,27,2025-11-11 14:03:00.241572 +00:00
2063,1,umidade,26,2025-11-11 14:03:03.719607 +00:00
2064,1,gas,1067,2025-11-11 14:03:42.635747 +00:00
2065,1,temperatura,26.9,2025-11-11 14:04:00.712688 +00:00
2066,1,umidade,26,2025-11-11 14:04:02.844691 +00:00
2067,1,gas,1068,2025-11-11 14:04:40.642229 +00:00
2068,1,temperatura,26.9,2025-11-11 14:04:58.907376 +00:00
2069,1,umidade,26,2025-11-11 14:05:00.740243 +00:00
2070,1,gas,1055,2025-11-11 14:05:40.753230 +00:00
2071,1,temperatura,26.9,2025-11-11 14:05:59.004676 +00:00
2072,1,umidade,26,2025-11-11 14:06:00.833333 +00:00
2073,1,gas,1067,2025-11-11 14:06:40.380894 +00:00
2074,1,temperatura,26.9,2025-11-11 14:06:59.832560 +00:00
2075,1,umidade,26,2025-11-11 14:07:02.523289 +00:00
2076,1,gas,1063,2025-11-11 14:07:41.308188 +00:00
2077,1,temperatura,26.9,2025-11-11 14:07:59.731810 +00:00
2078,1,umidade,26,2025-11-11 14:08:01.815882 +00:00
2079,1,gas,1069,2025-11-11 14:08:40.792725 +00:00
2080,1,temperatura,26.9,2025-11-11 14:08:59.453885 +00:00
2081,1,umidade,27,2025-11-11 14:09:01.482950 +00:00
2082,1,gas,1067,2025-11-11 14:09:40.832817 +00:00
2083,1,temperatura,27,2025-11-11 14:09:59.828790 +00:00
2084,1,umidade,27,2025-11-11 14:10:03.446164 +00:00
2085,1,gas,1072,2025-11-11 14:10:40.895406 +00:00
2086,1,temperatura,27,2025-11-11 14:10:59.549063 +00:00
2087,1,umidade,27,2025-11-11 14:11:01.578587 +00:00
2088,1,gas,1071,2025-11-11 14:11:40.423112 +00:00
2089,1,temperatura,27.1,2025-11-11 14:12:00.805074 +00:00
2090,1,umidade,27,2025-11-11 14:12:03.874428 +00:00
2091,1,gas,1076,2025-11-11 14:12:42.158227 +00:00
2092,1,temperatura,27.1,2025-11-11 14:13:00.905148 +00:00
2093,1,umidade,27,2025-11-11 14:13:05.079810 +00:00
2094,1,gas,1073,2025-11-11 14:13:41.875247 +00:00
2095,1,temperatura,27.2,2025-11-11 14:14:02.720243 +00:00
2096,1,umidade,26,2025-11-11 14:14:05.644114 +00:00
2097,1,gas,1082,2025-11-11 14:14:41.435694 +00:00
2098,1,temperatura,27.2,2025-11-11 14:14:59.455565 +00:00
2099,1,umidade,26,2025-11-11 14:15:02.178066 +00:00
2100,1,gas,1071,2025-11-11 14:15:41.347376 +00:00
2101,1,temperatura,27.2,2025-11-11 14:15:59.859775 +00:00
2102,1,umidade,26,2025-11-11 14:16:02.004930 +00:00
2103,1,gas,1084,2025-11-11 14:16:40.559296 +00:00
2104,1,temperatura,27.1,2025-11-11 14:16:59.329324 +00:00
2105,1,umidade,26,2025-11-11 14:17:01.199091 +00:00
2106,1,gas,1073,2025-11-11 14:17:40.560925 +00:00
2107,1,temperatura,27.1,2025-11-11 14:17:59.802240 +00:00
2108,1,umidade,26,2025-11-11 14:18:01.553869 +00:00
2109,1,gas,1077,2025-11-11 14:18:40.492535 +00:00
2110,1,temperatura,27.1,2025-11-11 14:18:59.499197 +00:00
2111,1,umidade,26,2025-11-11 14:19:01.303013 +00:00
2112,1,gas,1080,2025-11-11 14:19:42.249509 +00:00
2113,1,temperatura,27.1,2025-11-11 14:19:59.517313 +00:00
2114,1,umidade,26,2025-11-11 14:20:01.743307 +00:00
2115,1,gas,1123,2025-11-11 14:20:40.931758 +00:00
2116,1,temperatura,27.1,2025-11-11 14:20:59.683659 +00:00
2117,1,umidade,26,2025-11-11 14:21:01.495910 +00:00
2118,1,gas,1119,2025-11-11 14:21:40.709501 +00:00
2119,1,temperatura,27.1,2025-11-11 14:21:59.565881 +00:00
2120,1,umidade,26,2025-11-11 14:22:02.055878 +00:00
2121,1,gas,1128,2025-11-11 14:22:41.700731 +00:00
2122,1,temperatura,27.1,2025-11-11 14:22:59.942361 +00:00
2123,1,umidade,26,2025-11-11 14:23:03.428516 +00:00
2124,1,gas,1125,2025-11-11 14:23:40.390313 +00:00
2125,1,temperatura,27.1,2025-11-11 14:24:00.767869 +00:00
2126,1,umidade,26,2025-11-11 14:24:04.050758 +00:00
